,idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
53,53,20/03/2015,0.1099998950958247,0.529998779296875,-0.0248837425231933,0.5800018310546875,0.0500001907348637,0.9639720916748048,0.0,0.0,0.0,0.0,0.10919607843137254,0.0,0.3198666666666667,0.0,0.0,0.0,0.0,0.14795008912655971,0.0,0.24166666666666667,12.3,13.5,22.3,0,15.3,55.8,36.4,2,23.8,73.2,15.0,5,22.0,78.2,14.6,5,15.3,55.8,36.4,2,20.4,78.1,25.9,2
54,54,23/03/2015,0.2599999904632568,0.1200027465820312,-0.0067330533027649,-0.3400001525878906,0.0499999523162837,0.4284343719482422,0.11315,0.0,0.2287,-0.0726,-0.06612222222222225,0.0,0.0,0.3,0.0,0.25,0.0,0.016666666666666656,0.0,0.13636363636363635,12.9,26.1,29.5,0,12.9,58.0,28.4,4,12.7,83.7,21.6,5,13.4,90.4,24.5,4,12.9,58.0,28.4,4,22.4,70.4,18.4,2
55,55,24/03/2015,-0.0199999809265136,-0.4599990844726562,0.0910449331283569,0.0900001525878906,-0.0499999523162837,0.4673805236816406,0.0,0.0,0.0,0.0,0.20688,0.0,0.038480000000000014,0.0,0.0,0.0,0.0,0.004791666666666661,0.0,0.043333333333333335,12.1,30.7,34.8,0,10.6,73.7,26.3,5,12.1,86.1,16.6,4,12.9,92.3,24.8,4,10.6,73.7,26.3,5,23.4,70.5,18.4,5
56,56,25/03/2015,0.0,-2.6300010681152344,0.0298602364540099,-0.8199996948242188,-0.150000095367432,-0.5355415344238281,0.36463999999999996,0.0,0.8306,-0.451,-0.01931739130434782,0.0,0.08333333333333333,0.02727272727272727,0.0,0.78125,-0.05,-0.015612648221343875,0.0,0.07222222222222223,12.2,35.7,22.2,0,10.5,80.4,39.6,5,12.3,85.2,22.3,5,13.3,91.4,29.9,5,10.5,80.4,39.6,5,20.9,85.1,20.5,5
57,57,26/03/2015,0.3900001049041748,0.539997100830071,0.0111245931625367,-0.1800003051757812,0.0,-0.5452766418457031,0.11369090909090908,0.0,0.0,0.0,0.07947142857142861,0.0,0.3313,0.027685950413223137,0.0,0.0,0.0,0.011904761904761904,0.0,0.2,14.2,28.5,24.9,0,9.9,72.2,34.9,5,11.7,80.6,20.5,5,11.7,90.9,27.7,5,9.9,72.2,34.9,5,20.7,81.7,20.5,5
58,58,27/03/2015,-0.0300002098083496,0.1500015258789133,-0.0254691208839417,0.5499992370605469,-0.0999999046325679,-0.7010707855224609,0.0,0.0,0.2732,0.0,-0.01913809523809524,0.0,0.0,0.1,0.0,0.0,0.0,0.0010822510822510814,0.0,0.0,15.6,24.9,21.1,0,9.1,59.9,32.8,3,10.6,78.6,22.7,5,11.6,86.6,26.6,5,9.1,59.9,32.8,3,20.2,79.1,24.1,2
59,59,30/03/2015,0.1600000858306884,1.4199981689453125,-0.0310315588951108,0.8800010681152344,-0.0500001907348637,0.2823753356933594,0.0,0.0,0.0,-0.7579,0.19036666666666668,0.0,0.18324000000000001,0.0,0.0,0.0,0.0,0.04801587301587302,0.0,0.10885281385281387,15.1,16.6,19.7,0,10.4,28.2,27.0,0,14.3,58.7,17.3,3,16.0,65.5,20.2,5,10.4,28.2,27.0,0,20.3,70.1,22.3,2
60,60,31/03/2015,0.0,-1.1800003051757812,0.0105389319419859,0.4099998474121094,0.1500000953674316,0.0097370147705078,0.0,0.0,0.41141250000000007,0.0,-0.1835,0.0,-0.32972,0.0,0.0,0.06477272727272727,0.0,-0.11306818181818183,0.0,-0.002500000000000001,15.2,15.4,39.3,3,11.0,26.1,24.1,0,13.4,72.3,28.5,5,15.1,79.3,22.6,5,11.0,26.1,24.1,0,19.3,74.0,24.1,0
61,61,01/04/2015,-0.1299998760223388,0.3600006103515625,0.1662815390586853,-0.2700004577636719,-0.0499999523162841,0.1752681732177734,-0.0086,0.0,0.22199999999999998,0.0,0.26728,0.0,0.0,0.04545454545454545,0.0,0.0,0.0,-0.0025757575757575767,0.0,0.0,11.2,21.6,41.8,0,12.7,25.7,24.8,2,14.1,83.0,18.0,5,15.3,84.8,22.3,2,12.7,25.7,24.8,2,20.0,74.2,20.5,2
62,62,02/04/2015,0.1999998092651367,0.0200042724609375,0.1580845448493955,0.3199996948242187,0.2000000476837162,0.379745483398441,0.0,0.0,0.0,0.0516,-0.05487894736842105,0.0,0.1686,0.0,0.0,0.0,0.0,0.03282296650717704,0.0,0.15,8.2,22.6,33.0,0,13.5,28.4,28.1,2,15.2,73.6,19.1,2,16.9,78.7,22.0,2,13.5,28.4,28.1,2,19.5,72.1,24.1,0
63,63,06/04/2015,0.1400001049041748,0.4399948120117187,0.0,2.1100006103515625,0.0999999046325679,0.0681610107421839,0.25664,0.0,0.08250833333333334,0.6705,0.20540000000000003,0.0,0.0,0.24500000000000002,0.0,0.017613636363636366,0.0,0.125,0.0,0.18333333333333335,8.9,22.2,25.5,0,13.2,20.0,18.0,2,15.2,81.3,22.0,2,15.2,84.3,25.9,2,13.2,20.0,18.0,2,18.9,71.5,20.5,2
64,64,07/04/2015,-0.1800000667572021,-0.1999969482421875,0.0336662565231327,0.25,0.0,0.1071071624755859,0.29304,0.0,0.0,0.0,0.277925,0.0,-0.16858333333333334,0.05,0.0,0.0,0.0,0.25625,0.0,0.11363636363636363,7.3,30.8,42.4,2,14.2,21.1,32.0,2,13.8,67.7,14.0,5,14.6,81.3,25.2,2,14.2,21.1,32.0,2,19.2,70.9,27.7,2
65,65,08/04/2015,0.2000000476837158,0.44000244140625,-0.1261749891281125,0.6300010681152344,-0.0999999046325679,0.1947422027587926,0.0,0.0,0.0,0.0,-0.1156,0.0,0.2553,0.6,0.0,0.0,0.0,0.0,0.0,0.42142857142857143,6.0,32.4,36.0,0,12.5,20.8,29.5,0,16.5,63.4,18.4,2,17.1,68.5,21.6,2,12.5,20.8,29.5,0,18.4,70.5,24.1,2
66,66,09/04/2015,0.4800000190734863,0.3600006103515625,0.0679178914070122,3.1299972534179688,0.0,-0.0486850738525426,0.10199130434782608,0.0,0.12614999999999998,0.0,0.13584000000000002,0.0,0.21075,0.15646903820816863,0.0,-0.011079545454545457,0.0,0.016666666666666666,0.0,0.2173076923076923,7.9,29.1,24.6,0,13.6,19.8,31.7,2,19.6,85.7,13.2,5,19.1,81.2,14.4,2,13.6,19.8,31.7,2,18.7,68.9,25.9,2
67,67,10/04/2015,0.059999942779541,0.7599945068359375,0.2014113121986391,-0.2599983215332031,0.0499999523162837,-0.1363201141357422,0.13683333333333336,0.0,-0.1591,0.0,0.23064,0.0,0.2394666666666667,0.22907441764584624,0.0,0.034999999999999996,0.0,0.16,0.0,0.1119047619047619,10.1,21.0,22.3,0,13.8,22.0,22.0,2,20.2,82.6,11.2,5,18.9,81.8,16.3,2,13.8,22.0,22.0,2,19.2,67.6,20.5,2
68,68,13/04/2015,0.3800001144409179,0.470001220703125,-0.0535730808258052,-0.3699989318847656,0.0499999523162841,0.8276538848876953,0.0,0.0,0.13473333333333334,0.0,0.3128666666666667,0.0,0.17020000000000002,0.18974025974025974,0.0,0.0,0.0,0.26666666666666666,0.0,-0.07179487179487179,15.3,16.0,36.9,0,12.1,35.5,28.4,0,20.4,84.1,15.0,2,19.9,81.7,16.5,2,12.1,35.5,28.4,0,20.2,72.5,22.3,2
69,69,14/04/2015,-0.3600001335144043,0.2399978637695312,-0.1039259442329409,0.5900001525878906,0.0,-0.6426486968994105,0.0,-0.5267,-0.3182,0.0,0.21896,0.0,0.13063333333333335,0.4,-0.2,0.0,0.0,-5.551115123125783e-18,0.0,-0.05833333333333333,10.5,17.2,61.0,0,12.3,25.7,31.7,0,21.7,75.6,13.5,2,20.7,76.6,23.6,2,12.3,25.7,31.7,0,19.2,74.6,24.1,2
70,70,15/04/2015,-0.049999713897705,1.1200027465820312,-0.1551569458961486,0.3400001525878906,0.0499999523162841,0.9737110137939418,0.0,0.0,-0.1591,0.2732,0.063825,0.0,0.0,0.55,0.0,0.25,0.13636363636363635,0.03977272727272728,0.0,0.0,6.8,19.3,45.3,0,11.2,32.0,28.1,0,22.0,81.8,22.3,5,21.5,77.8,22.3,5,11.2,32.0,28.1,0,19.6,70.5,20.5,2
71,71,16/04/2015,0.179999828338623,-0.3700027465820312,0.0117099715232846,-0.5699996948242188,-0.0999999046325683,0.9152870178222656,0.6597,0.0,-0.2732,0.0,0.18388571428571426,0.0,0.76285,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.406060606060606,9.4,19.1,35.4,0,10.2,30.2,29.2,2,21.1,87.0,9.6,5,20.4,84.9,16.2,5,10.2,30.2,29.2,2,19.1,71.3,24.8,2
72,72,17/04/2015,-0.1300001144409179,-0.3699951171875,-0.0093680337905881,0.30999755859375,0.0,-0.5647525787353516,0.0258,0.0,-0.3182,0.4215,0.31536666666666663,0.0,0.0,0.0,0.0,0.0,0.1875,0.11041666666666665,0.0,0.0,13.3,19.7,27.6,0,10.3,25.4,24.8,2,20.6,76.3,28.8,5,19.2,78.9,25.5,2,10.3,25.4,24.8,2,18.4,75.1,22.3,2
73,73,20/04/2015,0.1300001144409179,0.2999954223632812,-0.054743978977203,0.1399993896484304,0.0,-0.8666019439697266,0.23263333333333333,0.0,-0.21615,0.0,0.015616666666666662,0.0,0.2732,0.04545454545454545,0.0,0.08916666666666667,0.0,0.25,0.0,0.0,16.4,14.2,20.7,0,10.2,31.4,24.5,2,19.5,75.2,19.7,2,17.6,78.5,22.7,2,10.2,31.4,24.5,2,19.2,67.2,27.7,2
74,74,21/04/2015,0.119999885559082,0.2600021362304687,0.0793349616050715,-0.4399986267089772,0.0,0.0778961181640625,0.0,0.0,0.018342857142857143,0.0,0.20095,0.0,0.0,0.0303030303030303,0.0,0.04415584415584416,0.0,0.0,0.0,0.13636363636363635,15.8,16.5,24.9,0,10.2,27.9,26.3,0,17.9,84.9,10.4,4,16.2,86.7,12.7,4,10.2,27.9,26.3,0,18.2,71.7,29.5,2
75,75,22/04/2015,-0.049999713897705,0.19000244140625,0.060306275558472,0.1899986267089772,0.0,0.14605712890625,0.2202,0.0,0.042800000000000005,0.0,0.0,0.0,0.167775,0.0,0.0,0.006060606060606058,0.0,-0.031966726084373155,0.0,0.1715909090909091,14.1,28.7,23.6,2,11.1,19.9,22.3,3,16.6,91.3,13.5,4,15.8,88.2,16.2,4,11.1,19.9,22.3,3,18.0,71.2,24.1,2
76,76,23/04/2015,0.1299996376037597,0.4199981689453125,0.0292749995231624,0.0100021362304758,0.0499999523162841,1.7916259765625,0.27863333333333334,0.0,0.16463333333333333,0.0,0.06090000000000001,0.0,0.35568571428571427,-0.06666666666666667,0.0,0.0,0.0,0.04978595478595479,0.0,0.0,12.7,46.7,24.8,5,12.5,15.1,22.7,2,16.7,91.2,13.2,4,15.6,90.9,14.7,5,12.5,15.1,22.7,2,17.9,68.4,20.5,2
77,77,24/04/2015,-0.0399999618530273,-0.410003662109375,-0.08226270198822,0.0499992370605468,0.0,0.194742202758789,0.0,0.0,0.0,0.0,-0.04857142857142858,0.0,-0.34,0.0,0.0,0.0,0.0,-0.06704545454545455,0.0,-0.30000000000000004,12.0,44.8,32.9,5,13.9,17.0,17.3,2,18.1,87.1,11.2,2,17.2,84.0,11.2,2,13.9,17.0,17.3,2,17.7,72.2,22.3,2
78,78,27/04/2015,-0.179999828338623,0.3600006103515625,0.0099536950111389,-0.4799995422363281,0.0,-0.340799331665039,0.0,0.0,0.7783,0.0,0.27484000000000003,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.015000000000000003,0.0,0.13636363636363635,14.4,23.2,26.6,0,13.6,25.8,24.8,0,21.1,86.2,16.9,5,20.2,80.5,18.1,5,13.6,25.8,24.8,0,17.7,68.8,20.5,2
79,79,28/04/2015,-0.1900000572204589,0.4500045776367187,-0.090166936302185,0.9300003051757812,0.150000095367432,0.0389499664306676,0.0,0.0,0.8573,0.4215,-0.06843846153846153,0.0,-0.29634,0.0,0.0,0.46875,0.0,-0.01783216783216783,0.0,0.0,16.5,17.3,25.7,0,13.6,21.6,23.4,0,19.2,95.3,16.3,4,18.3,93.0,12.8,4,13.6,21.6,23.4,0,17.6,72.4,20.5,2
80,80,29/04/2015,-0.1399998664855957,-0.2000045776367187,0.0283968612670897,0.7999992370605469,-0.1000001430511479,0.175266265869137,-0.045533333333333335,0.0,0.0,0.0,0.1097,0.0,0.0772,0.05833333333333333,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,18.1,17.0,16.5,0,12.9,20.8,22.7,0,20.3,84.9,14.0,5,18.8,87.1,12.9,4,12.9,20.8,22.7,0,19.0,69.7,20.5,2
81,81,30/04/2015,-0.1300001144409179,-0.9799957275390624,0.0058547736167908,-0.5499992370605469,0.2999999523162842,0.0292129516601526,0.0,0.0,0.0,0.0,0.027154545454545452,0.0,-0.05303333333333333,0.09484848484848485,0.0,0.0,0.0,0.019834710743801665,0.0,0.04545454545454545,19.7,21.2,25.4,0,12.9,16.1,24.5,0,20.3,90.0,14.2,5,19.4,84.4,22.0,5,12.9,16.1,24.5,0,18.7,69.6,20.5,2
82,82,01/05/2015,-0.2699999809265136,0.3199996948242187,0.0,0.7399978637695241,-0.1499998569488525,0.6426467895507884,0.0,0.0,0.0,0.2905,0.0,0.0,0.2299090909090909,0.20500000000000002,0.0,0.009090909090909087,-0.009785353535353536,0.2375,0.0,0.045454545454545456,19.1,24.6,32.5,0,11.4,20.6,28.8,0,18.0,82.4,14.5,5,18.2,83.2,19.1,5,11.4,20.6,28.8,0,18.5,70.4,20.5,2
83,83,04/05/2015,-0.1800000667572021,-0.2000045776367187,0.1288096867561341,-0.3199996948242116,0.0499999523162841,-0.7692298889160227,0.0,0.0,-0.3182,-0.5106,0.02404,0.0,-0.0683,0.0,0.0,0.0,-0.20454545454545456,-0.08,0.0,-0.057692307692307696,17.4,28.9,41.9,2,8.1,28.9,33.1,0,12.4,81.9,9.6,2,11.2,84.9,12.7,2,8.1,28.9,33.1,0,16.7,77.5,24.1,2
84,84,05/05/2015,-0.0199999809265136,-0.6800003051757812,-0.1490092709541322,-0.1199989318847656,0.0499999523162841,-0.0584220886230433,-0.1130923076923077,0.0,0.0,0.0,0.2787,0.0,0.0,0.08076923076923077,0.0,0.0,0.0,0.10681818181818181,0.0,0.0,17.0,31.3,33.5,2,8.6,20.3,26.6,2,14.6,82.9,15.0,2,14.0,79.1,21.8,2,8.6,20.3,26.6,2,15.9,77.0,25.9,2
85,85,06/05/2015,-0.0999999046325683,-0.0399932861328125,-0.0594281373023986,0.0,0.1500000953674316,-0.0486869812011718,0.03696,0.0,-0.19091999999999998,-0.3182,0.4609857142857143,0.0,0.4939,0.07436883116883117,0.0,0.1,-0.25,0.1142857142857143,0.0,0.0,15.4,33.0,31.9,5,11.1,15.6,20.9,2,14.4,84.8,13.0,2,12.9,86.8,13.0,1,11.1,15.6,20.9,2,16.8,73.7,24.1,2
86,86,07/05/2015,0.119999885559082,-0.1399993896484375,-0.0585497161865236,2.8300018310546875,-0.0499999523162837,-0.2142143249511718,0.12022222222222222,0.0,-0.04188461538461538,0.0,0.0,0.0,-0.02054,0.07513227513227513,0.0,0.01486013986013986,0.0,0.125,0.0,-0.2,10.5,45.2,37.8,5,9.9,27.6,39.6,2,13.4,86.0,12.2,1,12.4,84.6,16.3,1,9.9,27.6,39.6,2,18.6,68.1,18.4,2
87,87,08/05/2015,0.1700000762939453,1.42999267578125,0.0532803209304808,0.3299980163574219,0.1999998092651362,0.0681591033935582,0.01590714285714286,0.0,0.0,0.0,0.4466,0.0,0.0,0.10665893630179343,0.0,0.0,0.0,0.0,0.0,0.0,5.6,79.3,16.3,5,8.7,36.3,30.2,0,14.4,84.6,18.4,1,13.2,81.6,20.2,2,8.7,36.3,30.2,0,17.1,77.1,20.5,2
88,88,11/05/2015,0.1299998760223388,-0.6099929809570312,0.0693814080238344,0.0900001525878906,0.2000000476837158,-0.0584220886230539,0.08981249999999999,0.0,0.04105,0.0,0.4003,0.0,0.24695,0.006250000000000002,0.0,0.0,0.0,0.0,0.0,0.05833333333333333,16.6,26.9,34.6,0,10.3,11.7,24.1,2,15.0,78.8,14.8,5,14.3,77.9,14.8,5,10.3,11.7,24.1,2,16.9,72.4,18.4,2
89,89,12/05/2015,0.0099999904632568,0.4199981689453125,0.0263474005699155,-0.5699996948242188,0.25,-0.116846084594723,0.14242,0.0,-0.10606666666666666,0.4767,0.0,0.0,0.0,0.029636363636363638,0.0,0.07666666666666667,0.0,-0.1,0.0,0.0,16.6,23.9,39.7,0,9.9,13.8,25.6,2,15.0,87.5,21.5,4,13.9,87.8,18.3,4,9.9,13.8,25.6,2,17.3,69.0,18.4,2
90,90,13/05/2015,-0.1299998760223388,0.029998779296875,0.0108318332672121,-0.1399993896484375,-0.2000000476837158,0.1265830993652343,0.10427857142857143,0.0,0.2708857142857143,0.0,0.0,0.0,-0.006220000000000003,0.051461038961038964,0.0,0.005194805194805192,0.0,0.2,0.0,0.0,15.0,20.7,37.7,0,9.3,17.7,22.0,2,14.7,84.2,16.2,5,14.5,80.6,15.1,2,9.3,17.7,22.0,2,17.2,68.2,18.4,2
91,91,14/05/2015,-0.0900001525878906,0.9300003051757812,-0.0289822396278385,1.0900001525878906,-0.0999999046325683,-0.0584220886230433,0.02263,0.0,0.19632499999999997,0.4767,-0.128,0.0,-0.10606666666666666,0.03,0.0,0.0035353535353535304,0.0,0.0,0.0,0.0,10.8,43.0,28.1,5,8.4,20.8,27.0,0,14.8,86.2,12.2,2,13.5,82.7,11.0,2,8.4,20.8,27.0,0,17.4,65.6,22.3,2
92,92,15/05/2015,0.0400002002716064,-0.0900039672851562,0.0456689879417422,0.7499961853027344,0.0,0.1460552215576136,0.04933333333333333,0.0,0.07544285714285713,0.0,0.29773333333333335,0.0,0.0,0.05844155844155844,0.0,0.005194805194805192,0.0,0.0,0.0,0.0,7.9,67.4,25.8,5,7.2,24.7,19.8,0,15.9,81.7,16.5,2,14.5,79.7,89.5,2,7.2,24.7,19.8,0,17.6,65.1,20.5,2
93,93,18/05/2015,-0.1900000572204589,-0.4799957275390625,0.0611845552444458,-1.1199989318847656,0.0999999046325683,-0.301849365234375,0.13935,0.0,0.26643636363636364,-0.1531,0.0,0.0,0.4215,-0.2,0.0,0.0066115702479338815,-0.2818181818181818,-0.015625,0.0,0.5,11.3,59.7,21.8,5,8.7,26.2,17.3,0,17.6,81.3,12.7,2,16.3,80.1,16.3,2,8.7,26.2,17.3,0,16.3,74.7,18.4,2
94,94,19/05/2015,-0.3300001621246338,-0.470001220703125,-0.0029275989532471,-0.55999755859375,-0.1499998569488525,0.1168441772460902,0.0625,0.0,0.4466,0.0,0.027180000000000003,0.0,0.0,0.07675925925925926,0.0,0.018181818181818174,0.0,0.0,0.0,0.0,13.3,53.3,23.0,2,9.4,15.9,22.7,0,17.7,81.1,12.7,2,16.8,79.9,17.9,2,9.4,15.9,22.7,0,16.4,77.7,20.5,2
95,95,20/05/2015,0.25,0.160003662109375,0.0222490448951719,-0.1599998474121093,-0.25,-0.8081779479980433,0.0593,0.0,-0.3182,0.0,0.029599999999999998,0.0,0.0,0.10079365079365078,0.0,0.0,0.0,0.11545454545454545,0.0,0.0,14.5,46.4,32.2,2,9.4,10.1,20.5,0,17.9,84.2,21.5,2,17.2,82.4,16.8,2,9.4,10.1,20.5,0,17.4,70.3,29.5,2
96,96,21/05/2015,-0.0699999332427978,0.2899932861328125,0.0559150185585024,0.1699981689453125,-0.0499999523162837,0.048685073852539,0.09545,0.0,0.0,0.0,-0.04526,0.0,-0.22666666666666668,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,-0.10370370370370373,14.0,43.0,33.0,2,9.3,12.2,32.4,0,19.2,79.3,18.4,2,18.2,77.4,18.4,2,9.3,12.2,32.4,0,16.8,72.7,22.3,2
97,97,22/05/2015,0.0199999809265136,-0.4300003051757812,-0.0219561435699464,-0.8400001525878906,-0.1000001430511479,-0.0097370147705042,0.0,0.0,-0.1591,0.0,0.0,0.0,-0.6705,0.0,0.0,0.1,0.0,-0.125,0.0,0.6,12.1,61.9,22.4,5,9.1,26.7,26.3,0,18.4,76.3,12.2,0,17.6,72.8,14.3,0,9.1,26.7,26.3,0,17.0,70.1,20.5,2
98,98,26/05/2015,-0.0799999237060546,-1.1299972534179688,0.0605990354537957,-0.7099990844726562,0.2000000476837158,-0.3894844055175817,0.0,0.0,-0.3182,0.0,0.148,0.0,-0.3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0673076923076923,18.9,40.9,20.9,2,6.7,57.5,26.6,2,14.6,92.5,22.1,4,13.9,89.6,17.6,5,6.7,57.5,26.6,2,16.8,78.4,31.7,2
99,99,27/05/2015,0.0199999809265136,1.5,-0.0374718523025512,0.1599998474121093,-0.0999999046325679,-0.1557941436767578,0.0,0.0,0.02514705882352941,-0.2593666666666667,0.0,0.0,-0.012728571428571438,0.0,0.0,0.035209447415329775,0.05833333333333333,0.0,0.0,-0.045238095238095244,20.5,32.5,24.1,0,6.5,50.6,20.2,0,14.5,83.1,15.6,2,13.6,84.9,11.2,2,6.5,50.6,20.2,0,16.6,76.4,22.3,2
100,100,28/05/2015,-0.0399999618530277,-0.4899978637695312,-0.0550367388725279,-0.7299995422363281,-0.0500001907348637,-0.4381675720214844,0.1909,0.0,0.053173333333333336,-0.019250000000000017,0.0,0.0,0.63335,0.0,0.0,-0.01403030303030303,0.18333333333333335,0.0,0.0,0.16153846153846152,21.5,25.4,17.8,0,7.7,27.2,24.5,2,14.5,86.6,15.6,2,13.3,83.5,20.2,2,7.7,27.2,24.5,2,15.9,76.5,22.3,2
101,101,29/05/2015,-0.0199999809265132,-1.5800018310546875,0.1932143179893493,-0.4399986267089844,0.1500000953674316,0.0292110443115234,0.0,0.0,-0.05618571428571428,0.2452,0.0,0.0,0.04033333333333333,0.0,0.0,0.06688311688311689,0.3071428571428571,0.0,0.0,0.21777777777777776,23.2,22.0,23.5,0,7.4,21.0,28.4,2,14.0,84.9,13.5,2,13.0,82.3,16.1,2,7.4,21.0,28.4,2,16.5,65.8,22.3,2
102,102,01/06/2015,0.0099999904632568,0.3300018310546875,0.0901667948722839,-0.3000030517578196,-0.2000000476837158,-0.5355415344238281,0.03558,0.0,0.04222222222222222,-0.4404,0.0,0.0,0.0,0.21428571428571427,0.5,0.004040404040404039,-0.5,0.0,0.0,0.0,22.9,16.2,28.8,0,7.2,11.6,18.0,2,12.8,78.2,11.2,2,11.1,77.4,14.4,0,7.2,11.6,18.0,2,15.8,68.9,22.3,2
103,103,02/06/2015,0.0099999904632563,0.05999755859375,0.0181504063606263,0.8100013732910227,0.0,0.0876350402832031,-0.0431625,0.0,0.1682,0.0,0.0,0.0,0.1277,0.10316558441558442,0.0,0.25909090909090904,0.0,0.0,0.0,0.21990740740740736,21.2,17.3,20.8,0,8.3,6.8,24.8,0,11.1,80.6,14.5,0,10.9,75.6,16.3,0,8.3,6.8,24.8,0,15.2,71.6,18.4,2
104,104,03/06/2015,0.1399998664855961,1.2600021362304688,-0.0146375704765322,0.7900009155273438,-0.0499999523162841,0.1850032806396484,-0.016663636363636367,0.0,0.05428571428571428,0.0,-0.048,0.0,0.2061666666666667,0.13636363636363635,0.0,0.02207792207792208,0.0,0.0,0.0,0.12222222222222223,21.3,17.3,27.7,0,10.0,6.7,21.6,0,13.2,77.5,13.8,0,12.9,72.9,17.9,0,10.0,6.7,21.6,0,16.3,65.2,20.5,2
105,105,04/06/2015,0.3000001907348637,-0.4599990844726562,0.1897014821052551,-0.1800003051757812,-0.25,-0.2336902618408203,0.13813333333333333,0.0,0.3071,0.0,0.0,0.0,0.0,0.07606060606060604,0.0,-0.00925925925925925,0.0,0.0,0.0,0.0,17.7,36.5,31.4,5,10.9,9.5,19.1,0,15.3,76.1,14.5,0,14.2,73.6,13.0,0,10.9,9.5,19.1,0,16.1,67.1,20.5,2
106,106,05/06/2015,0.2300000190734858,0.4199981689453125,0.1089027210235595,-0.1399993896484375,0.0999999046325683,0.0486869812011718,0.148,0.0,-0.1591,0.0,0.0,0.0,0.0,0.0,0.0,-0.004629629629629625,0.0,0.0,0.0,0.0,18.2,34.6,39.8,2,11.3,6.7,24.1,2,16.3,70.1,15.0,0,14.7,70.6,16.3,0,11.3,6.7,24.1,2,16.9,62.7,14.8,2
107,107,08/06/2015,0.1600000858306884,0.6100006103515625,-0.1112445173263547,-0.4400024414062571,-0.1999998092651362,-0.0681610107421875,-0.34662499999999996,0.0,0.10573999999999999,-0.1027,0.4003,0.0,0.044475,0.05357142857142857,0.0,0.0036363636363636346,0.0,0.0,0.0,0.0,22.4,27.2,18.9,0,9.9,7.8,20.2,0,18.2,86.4,11.7,2,18.1,79.5,14.6,2,9.9,7.8,20.2,0,15.4,75.8,20.5,2
108,108,09/06/2015,-0.1800003051757812,0.6100006103515625,0.0263472591400146,-0.0900001525878906,0.0999999046325679,-0.0194740295410156,0.12706,0.0,0.0,0.0,0.0,0.0,0.0,0.24756493506493502,0.0,0.014730639730639731,0.0,0.21428571428571427,0.0,0.0,23.5,22.6,50.6,0,9.6,11.5,24.1,0,17.9,82.4,17.1,2,17.3,79.4,20.4,2,9.6,11.5,24.1,0,16.1,74.1,18.4,2
109,109,10/06/2015,-0.119999885559082,2.3300018310546875,0.047132645988464,0.5699996948242259,0.2000000476837158,0.1655311584472656,0.010554545454545454,0.4003,-0.10606666666666666,0.0,0.0,0.0,0.0,0.09246753246753246,0.0,0.024761904761904763,0.0,0.13636363636363635,0.0,0.018181818181818174,20.6,45.5,39.2,5,8.4,15.9,26.3,0,18.4,80.4,18.4,2,17.3,79.0,25.2,2,8.4,15.9,26.3,0,16.2,67.9,16.6,2
110,110,11/06/2015,-0.119999885559082,-1.100006103515625,0.0143446691513062,0.2900009155273437,0.0,-0.0973720550537144,0.0,0.0,0.1591,0.0,0.0,0.0,0.0,0.04166666666666667,0.0,0.07074074074074076,0.0,0.05454545454545454,0.0,0.0,19.5,57.4,20.6,5,8.1,19.6,28.1,0,14.5,84.4,22.3,1,13.9,82.8,22.3,1,8.1,19.6,28.1,0,16.1,70.8,20.5,2
111,111,12/06/2015,0.0699999332427978,0.4000015258789062,0.1302733448028563,-1.680000305175774,-0.1500000953674316,-0.0389480590820277,0.0,0.0,0.3182,0.0,0.0,0.0,0.0,-0.09999999999999999,0.0,-0.0185185185185185,0.0,-0.11527777777777777,0.0,-0.05,23.3,43.1,22.9,2,7.5,23.8,26.6,0,11.8,87.8,12.5,2,11.4,84.2,11.1,2,7.5,23.8,26.6,0,16.0,72.7,24.1,2
